index,label,prediction_set,set_size,uncertainty_score,correct
5319,5,[4],1,1.0,False
5320,6,[6],1,1.0,True
5321,2,[],0,0.0,False
5322,2,[2],1,1.0,True
5323,0,[0],1,1.0,True
5324,7,[7],1,1.0,True
5325,9,[9],1,1.0,True
5326,2,[2],1,1.0,True
5327,9,[9],1,1.0,True
5328,0,[2],1,1.0,False
5329,5,[5],1,1.0,True
5330,3,[3],1,1.0,True
5331,9,[9],1,1.0,True
5332,9,[9],1,1.0,True
5333,2,[2],1,1.0,True
5334,1,[1],1,1.0,True
5335,7,[7],1,1.0,True
5336,9,[9],1,1.0,True
5337,1,[1],1,1.0,True
5338,3,[3],1,1.0,True
5339,4,[4],1,1.0,True
5340,2,[2],1,1.0,True
5341,5,[3],1,1.0,False
5342,0,[0],1,1.0,True
5343,7,[7],1,1.0,True
5344,4,[4],1,1.0,True
5345,6,[6],1,1.0,True
5346,4,[4],1,1.0,True
5347,4,[4],1,1.0,True
5348,6,[6],1,1.0,True
5349,9,[9],1,1.0,True
5350,4,[4],1,1.0,True
5351,7,[7],1,1.0,True
5352,3,[5],1,1.0,False
5353,0,[0],1,1.0,True
5354,1,[1],1,1.0,True
5355,2,[2],1,1.0,True
5356,9,[9],1,1.0,True
5357,7,[7],1,1.0,True
5358,6,[6],1,1.0,True
5359,5,[5],1,1.0,True
5360,4,[4],1,1.0,True
5361,7,[7],1,1.0,True
5362,2,[2],1,1.0,True
5363,6,[6],1,1.0,True
5364,9,[9],1,1.0,True
5365,2,[],0,0.0,False
5366,0,[0],1,1.0,True
5367,8,[8],1,1.0,True
5368,9,[9],1,1.0,True
5369,6,[6],1,1.0,True
5370,4,[4],1,1.0,True
5371,7,[7],1,1.0,True
5372,5,[5],1,1.0,True
5373,7,[7],1,1.0,True
5374,9,[9],1,1.0,True
5375,2,[2],1,1.0,True
5376,9,[9],1,1.0,True
5377,0,[0],1,1.0,True
5378,1,[1],1,1.0,True
5379,7,[7],1,1.0,True
5380,4,[4],1,1.0,True
5381,0,[0],1,1.0,True
5382,5,[5],1,1.0,True
5383,5,[7],1,1.0,False
5384,5,[5],1,1.0,True
5385,2,[2],1,1.0,True
5386,3,[3],1,1.0,True
5387,6,[6],1,1.0,True
5388,4,[4],1,1.0,True
5389,9,[0],1,1.0,False
5390,5,[5],1,1.0,True
5391,4,[4],1,1.0,True
5392,6,[6],1,1.0,True
5393,2,[2],1,1.0,True
5394,2,[2],1,1.0,True
5395,0,[0],1,1.0,True
5396,6,[6],1,1.0,True
5397,6,[6],1,1.0,True
5398,6,[6],1,1.0,True
5399,7,[7],1,1.0,True
5400,3,[3],1,1.0,True
5401,1,[1],1,1.0,True
5402,6,[6],1,1.0,True
5403,9,[9],1,1.0,True
5404,9,[9],1,1.0,True
5405,5,[7],1,1.0,False
5406,3,[3],1,1.0,True
5407,1,[1],1,1.0,True
5408,4,[4],1,1.0,True
5409,6,[6],1,1.0,True
5410,1,[1],1,1.0,True
5411,9,[9],1,1.0,True
5412,0,[0],1,1.0,True
5413,4,[4],1,1.0,True
5414,3,[],0,0.0,False
5415,7,[7],1,1.0,True
5416,3,[],0,0.0,False
5417,9,[9],1,1.0,True
5418,1,[1],1,1.0,True
5419,5,[5],1,1.0,True
5420,4,[4],1,1.0,True
5421,1,[1],1,1.0,True
5422,8,[8],1,1.0,True
5423,5,[5],1,1.0,True
5424,3,[3],1,1.0,True
5425,0,[0],1,1.0,True
5426,4,[4],1,1.0,True
5427,1,[1],1,1.0,True
5428,4,[4],1,1.0,True
5429,4,[4],1,1.0,True
5430,3,[3],1,1.0,True
5431,8,[8],1,1.0,True
5432,2,[2],1,1.0,True
5433,1,[1],1,1.0,True
5434,3,[3],1,1.0,True
5435,7,[7],1,1.0,True
5436,4,[4],1,1.0,True
5437,8,[8],1,1.0,True
5438,0,[0],1,1.0,True
5439,3,[3],1,1.0,True
5440,8,[8],1,1.0,True
5441,5,[],0,0.0,False
5442,1,[1],1,1.0,True
5443,1,[1],1,1.0,True
5444,4,[4],1,1.0,True
5445,8,[8],1,1.0,True
5446,3,[3],1,1.0,True
5447,8,[8],1,1.0,True
5448,1,[1],1,1.0,True
5449,8,[8],1,1.0,True
5450,1,[1],1,1.0,True
5451,1,[1],1,1.0,True
5452,3,[3],1,1.0,True
5453,8,[8],1,1.0,True
5454,7,[7],1,1.0,True
5455,0,[0],1,1.0,True
5456,9,[9],1,1.0,True
5457,1,[8],1,1.0,False
5458,7,[7],1,1.0,True
5459,9,[9],1,1.0,True
5460,3,[5],1,1.0,False
5461,0,[0],1,1.0,True
5462,0,[0],1,1.0,True
5463,0,[0],1,1.0,True
5464,3,[3],1,1.0,True
5465,1,[1],1,1.0,True
5466,0,[0],1,1.0,True
5467,0,[4],1,1.0,False
5468,4,[4],1,1.0,True
5469,0,[0],1,1.0,True
5470,1,[1],1,1.0,True
5471,3,[3],1,1.0,True
5472,5,[5],1,1.0,True
5473,4,[4],1,1.0,True
5474,4,[4],1,1.0,True
5475,2,[2],1,1.0,True
5476,2,[2],1,1.0,True
5477,0,[0],1,1.0,True
5478,6,[6],1,1.0,True
5479,0,[0],1,1.0,True
5480,3,[3],1,1.0,True
5481,9,[9],1,1.0,True
5482,4,[4],1,1.0,True
5483,4,[4],1,1.0,True
5484,4,[4],1,1.0,True
5485,9,[9],1,1.0,True
5486,6,[6],1,1.0,True
5487,3,[3],1,1.0,True
5488,8,[8],1,1.0,True
5489,4,[4],1,1.0,True
5490,4,[3],1,1.0,False
5491,8,[8],1,1.0,True
5492,0,[0],1,1.0,True
5493,7,[7],1,1.0,True
5494,0,[0],1,1.0,True
5495,0,[0],1,1.0,True
5496,3,[3],1,1.0,True
5497,3,[3],1,1.0,True
5498,1,[1],1,1.0,True
5499,2,[2],1,1.0,True
5500,7,[7],1,1.0,True
5501,8,[8],1,1.0,True
5502,4,[4],1,1.0,True
5503,6,[6],1,1.0,True
5504,0,[0],1,1.0,True
5505,3,[3],1,1.0,True
5506,5,[5],1,1.0,True
5507,3,[3],1,1.0,True
5508,9,[9],1,1.0,True
5509,1,[1],1,1.0,True
5510,9,[9],1,1.0,True
5511,4,[4],1,1.0,True
5512,4,[4],1,1.0,True
5513,4,[4],1,1.0,True
5514,8,[8],1,1.0,True
5515,8,[8],1,1.0,True
5516,7,[7],1,1.0,True
5517,9,[9],1,1.0,True
5518,3,[],0,0.0,False
5519,2,[],0,0.0,False
5520,6,[6],1,1.0,True
5521,0,[0],1,1.0,True
5522,7,[7],1,1.0,True
5523,4,[4],1,1.0,True
5524,3,[3],1,1.0,True
5525,3,[],0,0.0,False
5526,3,[3],1,1.0,True
5527,0,[0],1,1.0,True
5528,8,[8],1,1.0,True
5529,4,[4],1,1.0,True
5530,2,[2],1,1.0,True
5531,7,[7],1,1.0,True
5532,2,[],0,0.0,False
5533,6,[],0,0.0,False
5534,6,[6],1,1.0,True
5535,4,[4],1,1.0,True
5536,5,[5],1,1.0,True
5537,4,[4],1,1.0,True
5538,5,[5],1,1.0,True
5539,6,[6],1,1.0,True
5540,5,[5],1,1.0,True
5541,2,[2],1,1.0,True
5542,2,[2],1,1.0,True
5543,0,[0],1,1.0,True
5544,8,[8],1,1.0,True
5545,3,[3],1,1.0,True
5546,3,[3],1,1.0,True
5547,5,[5],1,1.0,True
5548,0,[0],1,1.0,True
5549,1,[1],1,1.0,True
5550,6,[],0,0.0,False
5551,8,[8],1,1.0,True
5552,9,[0],1,1.0,False
5553,8,[8],1,1.0,True
5554,7,[7],1,1.0,True
5555,9,[9],1,1.0,True
5556,3,[3],1,1.0,True
5557,7,[7],1,1.0,True
5558,7,[7],1,1.0,True
5559,5,[5],1,1.0,True
5560,2,[7],1,1.0,False
5561,5,[5],1,1.0,True
5562,1,[1],1,1.0,True
5563,3,[3],1,1.0,True
5564,3,[3],1,1.0,True
5565,0,[0],1,1.0,True
5566,5,[5],1,1.0,True
5567,2,[2],1,1.0,True
5568,4,[4],1,1.0,True
5569,1,[1],1,1.0,True
5570,2,[2],1,1.0,True
5571,9,[9],1,1.0,True
5572,2,[2],1,1.0,True
5573,8,[8],1,1.0,True
5574,0,[0],1,1.0,True
5575,0,[0],1,1.0,True
5576,5,[5],1,1.0,True
5577,8,[8],1,1.0,True
5578,5,[5],1,1.0,True
5579,4,[4],1,1.0,True
5580,8,[8],1,1.0,True
5581,9,[9],1,1.0,True
5582,4,[4],1,1.0,True
5583,2,[0],1,1.0,False
5584,4,[4],1,1.0,True
5585,9,[9],1,1.0,True
5586,4,[4],1,1.0,True
5587,8,[8],1,1.0,True
5588,8,[8],1,1.0,True
5589,4,[4],1,1.0,True
5590,1,[1],1,1.0,True
5591,6,[6],1,1.0,True
5592,0,[0],1,1.0,True
5593,7,[7],1,1.0,True
5594,3,[],0,0.0,False
5595,2,[2],1,1.0,True
5596,0,[0],1,1.0,True
5597,0,[0],1,1.0,True
5598,7,[7],1,1.0,True
5599,0,[0],1,1.0,True
5600,2,[2],1,1.0,True
5601,3,[3],1,1.0,True
5602,3,[3],1,1.0,True
5603,7,[7],1,1.0,True
5604,7,[7],1,1.0,True
5605,5,[5],1,1.0,True
5606,6,[6],1,1.0,True
5607,5,[5],1,1.0,True
5608,2,[2],1,1.0,True
5609,6,[6],1,1.0,True
5610,0,[0],1,1.0,True
5611,0,[0],1,1.0,True
5612,2,[2],1,1.0,True
5613,0,[0],1,1.0,True
5614,8,[8],1,1.0,True
5615,4,[4],1,1.0,True
5616,9,[9],1,1.0,True
5617,7,[7],1,1.0,True
5618,6,[6],1,1.0,True
5619,1,[1],1,1.0,True
5620,3,[3],1,1.0,True
5621,7,[7],1,1.0,True
5622,4,[4],1,1.0,True
5623,7,[7],1,1.0,True
5624,8,[8],1,1.0,True
5625,5,[5],1,1.0,True
5626,6,[6],1,1.0,True
5627,4,[4],1,1.0,True
5628,0,[0],1,1.0,True
5629,1,[1],1,1.0,True
5630,9,[9],1,1.0,True
5631,3,[3],1,1.0,True
5632,6,[6],1,1.0,True
5633,0,[0],1,1.0,True
5634,1,[1],1,1.0,True
5635,0,[0],1,1.0,True
5636,7,[7],1,1.0,True
5637,9,[9],1,1.0,True
5638,0,[0],1,1.0,True
5639,6,[6],1,1.0,True
5640,6,[6],1,1.0,True
5641,1,[1],1,1.0,True
5642,3,[3],1,1.0,True
5643,4,[4],1,1.0,True
5644,6,[6],1,1.0,True
5645,1,[1],1,1.0,True
5646,6,[6],1,1.0,True
5647,0,[0],1,1.0,True
5648,5,[],0,0.0,False
5649,6,[6],1,1.0,True
5650,8,[8],1,1.0,True
5651,5,[5],1,1.0,True
5652,7,[7],1,1.0,True
5653,2,[],0,0.0,False
5654,4,[],0,0.0,False
5655,7,[7],1,1.0,True
5656,1,[1],1,1.0,True
5657,1,[1],1,1.0,True
5658,4,[4],1,1.0,True
5659,9,[9],1,1.0,True
5660,7,[7],1,1.0,True
5661,1,[1],1,1.0,True
5662,4,[4],1,1.0,True
5663,1,[1],1,1.0,True
5664,7,[7],1,1.0,True
5665,8,[8],1,1.0,True
5666,1,[1],1,1.0,True
5667,4,[4],1,1.0,True
5668,0,[0],1,1.0,True
5669,6,[6],1,1.0,True
5670,0,[0],1,1.0,True
5671,7,[7],1,1.0,True
5672,2,[2],1,1.0,True
5673,5,[5],1,1.0,True
5674,7,[7],1,1.0,True
5675,9,[9],1,1.0,True
5676,2,[2],1,1.0,True
5677,6,[6],1,1.0,True
5678,3,[3],1,1.0,True
5679,8,[],0,0.0,False
5680,0,[0],1,1.0,True
5681,8,[8],1,1.0,True
5682,1,[1],1,1.0,True
5683,5,[5],1,1.0,True
5684,2,[2],1,1.0,True
5685,1,[1],1,1.0,True
5686,6,[6],1,1.0,True
5687,2,[2],1,1.0,True
5688,2,[2],1,1.0,True
5689,2,[2],1,1.0,True
5690,8,[8],1,1.0,True
5691,3,[3],1,1.0,True
5692,7,[],0,0.0,False
5693,4,[4],1,1.0,True
5694,2,[2],1,1.0,True
5695,9,[9],1,1.0,True
5696,2,[2],1,1.0,True
5697,6,[6],1,1.0,True
5698,0,[0],1,1.0,True
5699,4,[4],1,1.0,True
5700,7,[4],1,1.0,False
5701,4,[],0,0.0,False
5702,4,[4],1,1.0,True
5703,2,[2],1,1.0,True
5704,4,[4],1,1.0,True
5705,7,[7],1,1.0,True
5706,5,[5],1,1.0,True
5707,4,[4],1,1.0,True
5708,5,[5],1,1.0,True
5709,1,[1],1,1.0,True
5710,5,[5],1,1.0,True
5711,9,[9],1,1.0,True
5712,9,[1],1,1.0,False
5713,9,[9],1,1.0,True
5714,3,[],0,0.0,False
5715,0,[],0,0.0,False
5716,0,[0],1,1.0,True
5717,1,[1],1,1.0,True
5718,5,[5],1,1.0,True
5719,8,[8],1,1.0,True
5720,1,[1],1,1.0,True
5721,0,[0],1,1.0,True
5722,4,[4],1,1.0,True
5723,7,[7],1,1.0,True
5724,4,[4],1,1.0,True
5725,6,[6],1,1.0,True
5726,9,[9],1,1.0,True
5727,6,[6],1,1.0,True
5728,9,[9],1,1.0,True
5729,6,[6],1,1.0,True
5730,0,[0],1,1.0,True
5731,6,[2],1,1.0,False
5732,9,[9],1,1.0,True
5733,1,[1],1,1.0,True
5734,9,[0],1,1.0,False
5735,0,[0],1,1.0,True
5736,4,[4],1,1.0,True
5737,5,[5],1,1.0,True
5738,5,[5],1,1.0,True
5739,9,[9],1,1.0,True
5740,3,[3],1,1.0,True
5741,9,[9],1,1.0,True
5742,7,[7],1,1.0,True
5743,0,[0],1,1.0,True
5744,7,[7],1,1.0,True
5745,2,[2],1,1.0,True
5746,2,[2],1,1.0,True
5747,2,[2],1,1.0,True
5748,0,[0],1,1.0,True
5749,6,[6],1,1.0,True
5750,1,[1],1,1.0,True
5751,2,[2],1,1.0,True
5752,9,[9],1,1.0,True
5753,6,[6],1,1.0,True
5754,1,[1],1,1.0,True
5755,3,[3],1,1.0,True
5756,2,[2],1,1.0,True
5757,6,[6],1,1.0,True
5758,9,[9],1,1.0,True
5759,8,[8],1,1.0,True
5760,3,[3],1,1.0,True
5761,1,[1],1,1.0,True
5762,9,[9],1,1.0,True
5763,9,[9],1,1.0,True
5764,7,[7],1,1.0,True
5765,7,[7],1,1.0,True
5766,5,[5],1,1.0,True
5767,3,[3],1,1.0,True
5768,1,[1],1,1.0,True
5769,3,[3],1,1.0,True
5770,4,[4],1,1.0,True
5771,8,[8],1,1.0,True
5772,9,[9],1,1.0,True
5773,7,[7],1,1.0,True
5774,3,[3],1,1.0,True
5775,9,[9],1,1.0,True
5776,4,[4],1,1.0,True
5777,5,[5],1,1.0,True
5778,6,[],0,0.0,False
5779,3,[],0,0.0,False
5780,8,[8],1,1.0,True
5781,6,[6],1,1.0,True
5782,5,[5],1,1.0,True
5783,4,[4],1,1.0,True
5784,5,[5],1,1.0,True
5785,1,[1],1,1.0,True
5786,7,[7],1,1.0,True
5787,3,[3],1,1.0,True
5788,3,[3],1,1.0,True
5789,5,[3],1,1.0,False
5790,4,[4],1,1.0,True
5791,4,[4],1,1.0,True
5792,2,[2],1,1.0,True
5793,8,[8],1,1.0,True
5794,3,[3],1,1.0,True
5795,1,[1],1,1.0,True
5796,9,[9],1,1.0,True
5797,2,[2],1,1.0,True
5798,8,[8],1,1.0,True
5799,0,[0],1,1.0,True
5800,3,[3],1,1.0,True
5801,4,[4],1,1.0,True
5802,1,[1],1,1.0,True
5803,5,[5],1,1.0,True
5804,2,[2],1,1.0,True
5805,4,[],0,0.0,False
5806,9,[9],1,1.0,True
5807,8,[8],1,1.0,True
5808,8,[8],1,1.0,True
5809,4,[4],1,1.0,True
5810,4,[4],1,1.0,True
5811,5,[5],1,1.0,True
5812,7,[7],1,1.0,True
5813,0,[0],1,1.0,True
5814,6,[6],1,1.0,True
5815,4,[4],1,1.0,True
5816,4,[4],1,1.0,True
5817,0,[0],1,1.0,True
5818,0,[0],1,1.0,True
5819,1,[1],1,1.0,True
5820,7,[7],1,1.0,True
5821,8,[8],1,1.0,True
5822,1,[1],1,1.0,True
5823,0,[],0,0.0,False
5824,3,[3],1,1.0,True
5825,7,[7],1,1.0,True
5826,8,[8],1,1.0,True
5827,5,[5],1,1.0,True
5828,2,[2],1,1.0,True
5829,7,[7],1,1.0,True
5830,9,[9],1,1.0,True
5831,1,[],0,0.0,False
5832,6,[6],1,1.0,True
5833,8,[8],1,1.0,True
5834,1,[1],1,1.0,True
5835,8,[8],1,1.0,True
5836,0,[0],1,1.0,True
5837,5,[5],1,1.0,True
5838,1,[1],1,1.0,True
5839,8,[8],1,1.0,True
5840,5,[5],1,1.0,True
5841,7,[7],1,1.0,True
5842,5,[5],1,1.0,True
5843,3,[],0,0.0,False
5844,7,[7],1,1.0,True
5845,9,[9],1,1.0,True
5846,8,[8],1,1.0,True
5847,8,[8],1,1.0,True
5848,6,[6],1,1.0,True
5849,9,[],0,0.0,False
5850,6,[6],1,1.0,True
5851,9,[9],1,1.0,True
5852,5,[4],1,1.0,False
5853,0,[0],1,1.0,True
5854,3,[3],1,1.0,True
5855,6,[6],1,1.0,True
5856,6,[6],1,1.0,True
5857,4,[4],1,1.0,True
5858,3,[3],1,1.0,True
5859,5,[5],1,1.0,True
5860,3,[3],1,1.0,True
5861,1,[1],1,1.0,True
5862,9,[9],1,1.0,True
5863,2,[2],1,1.0,True
5864,1,[1],1,1.0,True
5865,0,[0],1,1.0,True
5866,9,[9],1,1.0,True
5867,5,[5],1,1.0,True
5868,3,[3],1,1.0,True
5869,1,[1],1,1.0,True
5870,1,[1],1,1.0,True
5871,3,[3],1,1.0,True
5872,2,[],0,0.0,False
5873,8,[8],1,1.0,True
5874,9,[9],1,1.0,True
5875,9,[9],1,1.0,True
5876,7,[7],1,1.0,True
5877,8,[8],1,1.0,True
5878,8,[8],1,1.0,True
5879,1,[1],1,1.0,True
5880,7,[7],1,1.0,True
5881,8,[8],1,1.0,True
5882,9,[9],1,1.0,True
5883,4,[4],1,1.0,True
5884,7,[7],1,1.0,True
5885,8,[8],1,1.0,True
5886,0,[0],1,1.0,True
5887,1,[1],1,1.0,True
5888,5,[5],1,1.0,True
5889,9,[9],1,1.0,True
5890,0,[0],1,1.0,True
5891,9,[9],1,1.0,True
5892,3,[3],1,1.0,True
5893,6,[3],1,1.0,False
5894,9,[9],1,1.0,True
5895,4,[4],1,1.0,True
5896,2,[2],1,1.0,True
5897,2,[0],1,1.0,False
5898,5,[5],1,1.0,True
5899,9,[9],1,1.0,True
5900,1,[1],1,1.0,True
5901,7,[7],1,1.0,True
5902,1,[1],1,1.0,True
5903,3,[4],1,1.0,False
5904,1,[1],1,1.0,True
5905,9,[9],1,1.0,True
5906,9,[9],1,1.0,True
5907,5,[5],1,1.0,True
5908,6,[6],1,1.0,True
5909,5,[5],1,1.0,True
5910,5,[5],1,1.0,True
5911,7,[7],1,1.0,True
5912,9,[9],1,1.0,True
5913,2,[2],1,1.0,True
5914,4,[],0,0.0,False
5915,4,[3],1,1.0,False
5916,3,[3],1,1.0,True
5917,2,[2],1,1.0,True
5918,6,[6],1,1.0,True
5919,3,[3],1,1.0,True
5920,2,[2],1,1.0,True
5921,1,[1],1,1.0,True
5922,1,[9],1,1.0,False
5923,3,[3],1,1.0,True
5924,5,[5],1,1.0,True
5925,5,[5],1,1.0,True
5926,4,[4],1,1.0,True
5927,7,[],0,0.0,False
5928,2,[2],1,1.0,True
5929,5,[5],1,1.0,True
5930,9,[9],1,1.0,True
5931,4,[4],1,1.0,True
5932,8,[8],1,1.0,True
5933,1,[1],1,1.0,True
5934,6,[6],1,1.0,True
5935,8,[8],1,1.0,True
5936,0,[0],1,1.0,True
5937,9,[9],1,1.0,True
5938,6,[],0,0.0,False
5939,5,[],0,0.0,False
5940,8,[8],1,1.0,True
5941,0,[0],1,1.0,True
5942,9,[9],1,1.0,True
5943,1,[9],1,1.0,False
5944,9,[9],1,1.0,True
5945,8,[8],1,1.0,True
5946,2,[2],1,1.0,True
5947,6,[6],1,1.0,True
5948,9,[9],1,1.0,True
5949,2,[],0,0.0,False
5950,4,[4],1,1.0,True
5951,5,[5],1,1.0,True
5952,8,[8],1,1.0,True
5953,8,[8],1,1.0,True
5954,5,[5],1,1.0,True
5955,4,[4],1,1.0,True
5956,6,[],0,0.0,False
5957,7,[7],1,1.0,True
5958,8,[8],1,1.0,True
5959,9,[9],1,1.0,True
5960,1,[1],1,1.0,True
5961,3,[3],1,1.0,True
5962,1,[1],1,1.0,True
5963,8,[8],1,1.0,True
5964,9,[9],1,1.0,True
5965,2,[2],1,1.0,True
5966,8,[8],1,1.0,True
5967,9,[9],1,1.0,True
5968,4,[4],1,1.0,True
5969,0,[0],1,1.0,True
5970,3,[3],1,1.0,True
5971,7,[7],1,1.0,True
5972,9,[9],1,1.0,True
5973,0,[],0,0.0,False
5974,2,[2],1,1.0,True
5975,0,[0],1,1.0,True
5976,2,[2],1,1.0,True
5977,8,[8],1,1.0,True
5978,1,[1],1,1.0,True
5979,1,[1],1,1.0,True
5980,3,[3],1,1.0,True
5981,5,[],0,0.0,False
5982,2,[2],1,1.0,True
5983,6,[6],1,1.0,True
5984,0,[0],1,1.0,True
5985,2,[2],1,1.0,True
5986,3,[],0,0.0,False
5987,2,[2],1,1.0,True
5988,7,[7],1,1.0,True
5989,0,[0],1,1.0,True
5990,2,[2],1,1.0,True
5991,0,[0],1,1.0,True
5992,6,[6],1,1.0,True
5993,4,[4],1,1.0,True
5994,5,[5],1,1.0,True
5995,1,[1],1,1.0,True
5996,8,[8],1,1.0,True
5997,9,[9],1,1.0,True
5998,0,[0],1,1.0,True
5999,1,[1],1,1.0,True
6000,5,[5],1,1.0,True
6001,6,[6],1,1.0,True
6002,6,[6],1,1.0,True
6003,9,[9],1,1.0,True
6004,4,[4],1,1.0,True
6005,3,[3],1,1.0,True
6006,5,[5],1,1.0,True
6007,7,[7],1,1.0,True
6008,1,[1],1,1.0,True
6009,2,[2],1,1.0,True
6010,1,[1],1,1.0,True
6011,3,[3],1,1.0,True
6012,3,[6],1,1.0,False
6013,7,[7],1,1.0,True
6014,6,[6],1,1.0,True
6015,0,[0],1,1.0,True
6016,8,[8],1,1.0,True
6017,3,[3],1,1.0,True
6018,7,[7],1,1.0,True
6019,4,[4],1,1.0,True
6020,1,[1],1,1.0,True
6021,2,[2],1,1.0,True
6022,5,[7],1,1.0,False
6023,5,[5],1,1.0,True
6024,7,[7],1,1.0,True
6025,4,[4],1,1.0,True
6026,4,[],0,0.0,False
6027,2,[4],1,1.0,False
6028,3,[2],1,1.0,False
6029,1,[1],1,1.0,True
6030,3,[3],1,1.0,True
6031,5,[3],1,1.0,False
6032,2,[2],1,1.0,True
6033,3,[],0,0.0,False
6034,6,[6],1,1.0,True
6035,5,[5],1,1.0,True
6036,1,[1],1,1.0,True
6037,2,[2],1,1.0,True
6038,1,[1],1,1.0,True
6039,2,[2],1,1.0,True
6040,3,[3],1,1.0,True
6041,7,[7],1,1.0,True
6042,5,[5],1,1.0,True
6043,3,[3],1,1.0,True
6044,1,[1],1,1.0,True
6045,9,[9],1,1.0,True
6046,8,[8],1,1.0,True
6047,5,[3],1,1.0,False
6048,4,[],0,0.0,False
6049,4,[4],1,1.0,True
6050,2,[2],1,1.0,True
6051,2,[2],1,1.0,True
6052,7,[7],1,1.0,True
6053,0,[0],1,1.0,True
6054,6,[6],1,1.0,True
6055,0,[0],1,1.0,True
6056,5,[5],1,1.0,True
6057,0,[0],1,1.0,True
6058,5,[3],1,1.0,False
6059,9,[9],1,1.0,True
6060,0,[0],1,1.0,True
6061,8,[8],1,1.0,True
6062,3,[3],1,1.0,True
6063,3,[3],1,1.0,True
6064,7,[7],1,1.0,True
6065,1,[1],1,1.0,True
6066,5,[5],1,1.0,True
6067,8,[8],1,1.0,True
6068,5,[5],1,1.0,True
6069,4,[4],1,1.0,True
6070,9,[9],1,1.0,True
6071,2,[4],1,1.0,False
6072,5,[],0,0.0,False
6073,4,[4],1,1.0,True
6074,9,[9],1,1.0,True
6075,7,[7],1,1.0,True
6076,7,[7],1,1.0,True
6077,2,[2],1,1.0,True
6078,0,[0],1,1.0,True
6079,1,[1],1,1.0,True
6080,3,[3],1,1.0,True
6081,9,[9],1,1.0,True
6082,8,[0],1,1.0,False
6083,5,[5],1,1.0,True
6084,4,[4],1,1.0,True
6085,8,[8],1,1.0,True
6086,4,[4],1,1.0,True
6087,8,[8],1,1.0,True
6088,3,[3],1,1.0,True
6089,5,[5],1,1.0,True
6090,4,[4],1,1.0,True
6091,2,[],0,0.0,False
6092,0,[0],1,1.0,True
6093,7,[7],1,1.0,True
6094,9,[9],1,1.0,True
6095,4,[4],1,1.0,True
6096,5,[5],1,1.0,True
6097,5,[5],1,1.0,True
6098,3,[3],1,1.0,True
6099,0,[0],1,1.0,True
6100,3,[3],1,1.0,True
6101,1,[1],1,1.0,True
6102,7,[7],1,1.0,True
6103,0,[0],1,1.0,True
6104,5,[5],1,1.0,True
6105,2,[2],1,1.0,True
6106,9,[9],1,1.0,True
6107,8,[8],1,1.0,True
6108,6,[6],1,1.0,True
6109,0,[0],1,1.0,True
6110,5,[5],1,1.0,True
6111,7,[7],1,1.0,True
6112,4,[4],1,1.0,True
6113,9,[9],1,1.0,True
6114,4,[4],1,1.0,True
6115,9,[9],1,1.0,True
6116,8,[8],1,1.0,True
6117,9,[9],1,1.0,True
6118,8,[8],1,1.0,True
6119,4,[4],1,1.0,True
6120,7,[7],1,1.0,True
6121,3,[],0,0.0,False
6122,2,[2],1,1.0,True
6123,2,[2],1,1.0,True
6124,5,[5],1,1.0,True
6125,8,[8],1,1.0,True
6126,3,[3],1,1.0,True
6127,3,[],0,0.0,False
6128,1,[1],1,1.0,True
6129,6,[6],1,1.0,True
6130,4,[4],1,1.0,True
6131,6,[6],1,1.0,True
6132,2,[],0,0.0,False
6133,6,[6],1,1.0,True
6134,6,[6],1,1.0,True
6135,3,[3],1,1.0,True
6136,7,[7],1,1.0,True
6137,0,[0],1,1.0,True
6138,2,[2],1,1.0,True
6139,0,[0],1,1.0,True
6140,5,[5],1,1.0,True
6141,6,[6],1,1.0,True
6142,6,[6],1,1.0,True
6143,7,[7],1,1.0,True
6144,4,[4],1,1.0,True
6145,4,[4],1,1.0,True
6146,1,[1],1,1.0,True
6147,9,[9],1,1.0,True
6148,8,[8],1,1.0,True
6149,2,[2],1,1.0,True
6150,2,[2],1,1.0,True
6151,8,[8],1,1.0,True
6152,4,[4],1,1.0,True
6153,5,[5],1,1.0,True
6154,6,[6],1,1.0,True
6155,9,[9],1,1.0,True
6156,3,[3],1,1.0,True
6157,4,[4],1,1.0,True
6158,0,[0],1,1.0,True
6159,4,[4],1,1.0,True
6160,2,[2],1,1.0,True
6161,1,[1],1,1.0,True
6162,3,[3],1,1.0,True
6163,8,[8],1,1.0,True
6164,1,[1],1,1.0,True
6165,5,[5],1,1.0,True
6166,4,[4],1,1.0,True
6167,8,[8],1,1.0,True
6168,5,[4],1,1.0,False
6169,9,[9],1,1.0,True
6170,8,[8],1,1.0,True
6171,2,[],0,0.0,False
6172,3,[3],1,1.0,True
6173,6,[6],1,1.0,True
6174,7,[7],1,1.0,True
6175,3,[3],1,1.0,True
6176,7,[7],1,1.0,True
6177,2,[2],1,1.0,True
6178,1,[1],1,1.0,True
6179,3,[3],1,1.0,True
6180,5,[3],1,1.0,False
6181,8,[8],1,1.0,True
6182,0,[0],1,1.0,True
6183,2,[2],1,1.0,True
6184,9,[9],1,1.0,True
6185,0,[0],1,1.0,True
6186,9,[9],1,1.0,True
6187,3,[0],1,1.0,False
6188,9,[9],1,1.0,True
6189,6,[6],1,1.0,True
6190,0,[0],1,1.0,True
6191,1,[1],1,1.0,True
6192,0,[0],1,1.0,True
6193,1,[1],1,1.0,True
6194,3,[3],1,1.0,True
